state,PUMANO,HHID,serialno,HHSz
53,1803,220113,220113,1
53,1803,196868,196868,1
53,1803,92834,92834,1
53,1803,417851,417851,3
53,1803,130341,130341,1
53,1803,520897,520897,2
53,1803,218706,218706,3
53,1803,418644,418644,1
53,1803,217867,217867,1
53,1803,167219,167219,1
53,1803,422482,422482,1
53,1803,197524,197524,1
53,1803,420247,420247,2
53,1803,336877,336877,2
53,1803,230171,230171,2
53,1803,52397,52397,2
53,1803,336290,336290,2
53,1803,703,703,2
53,1803,51337,51337,1
53,1803,13816,13816,1
53,1803,333206,333206,2
53,1803,332506,332506,2
53,1803,297023,297023,4
53,1803,340858,340858,2
53,1803,168420,168420,4
53,1803,92627,92627,2
53,1803,333058,333058,2
53,1803,259572,259572,2
53,1803,277020,277020,3
53,1803,92325,92325,1
53,1803,430274,430274,2
53,1803,466975,466975,1
53,1803,161170,161170,1
53,1803,92254,92254,2
53,1803,297190,297190,2
53,1803,53018,53018,3
53,1803,241813,241813,1
53,1803,471004,471004,2
53,1803,508027,508027,1
53,1803,408405,408405,1
53,1803,58113,58113,2
53,1803,150520,150520,4
53,1803,307156,307156,1
53,1803,352366,352366,2
53,1803,175246,175246,1
53,1803,480409,480409,1
53,1803,290657,290657,2
53,1803,150019,150019,1
53,1803,306412,306412,1
53,1803,406618,406618,1
53,1803,123960,123960,2
53,1803,151766,151766,1
53,1803,240610,240610,1
53,1803,152114,152114,2
53,1803,193089,193089,2
53,1803,174460,174460,1
53,1803,479027,479027,1
53,1803,480284,480284,2
53,1803,236642,236642,1
53,1803,455991,455991,2
53,1803,273189,273189,1
53,1803,354133,354133,1
53,1803,128897,128897,1
53,1803,308092,308092,1
53,1803,221535,221535,1
53,1803,456908,456908,2
53,1803,175744,175744,1
53,1803,213834,213834,1
53,1803,291526,291526,1
53,1803,39850,39850,2
53,1803,500121,500121,2
53,1803,196,196,1
53,1803,8316,8316,1
53,1803,512994,512994,4
53,1803,500284,500284,1
53,1803,385936,385936,1
53,1803,221390,221390,1
53,1803,411870,411870,1
53,1803,97296,97296,4
53,1803,502253,502253,1
53,1803,56772,56772,1
53,1803,521120,521120,1
53,1803,191378,191378,1
53,1803,292870,292870,1
53,1803,97242,97242,1
53,1803,202871,202871,2
53,1803,97043,97043,2
53,1803,509516,509516,2
53,1803,411924,411924,1
53,1803,477338,477338,1
53,1803,477207,477207,1
53,1803,155719,155719,1
53,1803,215020,215020,2
53,1803,366106,366106,4
53,1803,153756,153756,1
53,1803,153739,153739,4
53,1803,412433,412433,4
53,1803,459347,459347,2
53,1803,409452,409452,3
53,1803,522155,522155,1
53,1803,349783,349783,1
53,1803,292596,292596,1
53,1803,434268,434268,1
53,1803,435299,435299,1
53,1803,29413,29413,2
53,1803,202167,202167,5
53,1803,274698,274698,3
53,1803,997929,997929,3
53,1803,713239,713239,1
53,1803,750035,750035,1
53,1803,927509,927509,1
53,1803,938929,938929,1
53,1803,1017171,1017171,2
53,1803,938738,938738,2
53,1803,813914,813914,1
53,1803,1034617,1034617,1
53,1803,536860,536860,1
53,1803,773423,773423,1
53,1803,938015,938015,2
53,1803,955539,955539,1
53,1803,937718,937718,1
53,1803,667000,667000,1
53,1803,852826,852826,5
53,1803,987168,987168,1
53,1803,651894,651894,1
53,1803,623371,623371,4
53,1803,689698,689698,1
53,1803,669473,669473,2
53,1803,964231,964231,1
53,1803,758674,758674,1
53,1803,601669,601669,2
53,1803,845471,845471,2
53,1803,994165,994165,1
53,1803,908457,908457,1
53,1803,983549,983549,4
53,1803,1018848,1018848,1
53,1803,912692,912692,3
53,1803,837792,837792,1
53,1803,974704,974704,2
53,1803,997302,997302,3
53,1803,988955,988955,2
53,1803,874227,874227,1
53,1803,688986,688986,1
53,1803,1045207,1045207,1
53,1803,1026113,1026113,1
53,1803,983323,983323,2
53,1803,875696,875696,1
53,1803,886515,886515,2
53,1803,744703,744703,1
53,1803,710836,710836,1
53,1803,939620,939620,1
53,1803,1045788,1045788,1
53,1803,803617,803617,3
53,1803,894959,894959,1
53,1803,805499,805499,2
53,1803,697999,697999,2
53,1803,668970,668970,2
53,1803,1017857,1017857,1
53,1803,722731,722731,1
53,1803,662490,662490,1
53,1803,881152,881152,2
53,1803,909965,909965,2
53,1803,761926,761926,1
53,1803,1015008,1015008,2
53,1803,897145,897145,1
53,1803,716079,716079,1
53,1803,653033,653033,1
53,1803,837265,837265,4
53,1803,661904,661904,1
53,1803,884325,884325,2
53,1803,931948,931948,1
53,1803,749006,749006,2
53,1803,895669,895669,2
53,1803,662953,662953,2
53,1803,743562,743562,1
53,1803,959156,959156,1
53,1803,795124,795124,2
53,1803,660453,660453,3
53,1803,685845,685845,2
53,1803,660700,660700,2
53,1803,909313,909313,1
53,1803,817460,817460,1
53,1803,845561,845561,1
53,1803,881308,881308,1
53,1803,625453,625453,1
53,1803,624905,624905,1
53,1803,1027520,1027520,1
53,1803,975802,975802,1
53,1803,761833,761833,3
53,1803,975569,975569,1
53,1803,718215,718215,1
53,1803,761179,761179,1
53,1803,1027832,1027832,1
53,1803,882768,882768,2
53,1803,898169,898169,1
53,1803,609775,609775,1
53,1803,699583,699583,2
53,1803,713782,713782,1
53,1803,927850,927850,1
53,1803,754165,754165,4
53,1803,1012006,1012006,1
53,1803,721832,721832,1
53,1803,1001608,1001608,1
53,1803,664213,664213,1
53,1803,922788,922788,2
53,1803,563416,563416,2
53,1803,907582,907582,1
53,1803,794056,794056,2
53,1803,713244,713244,2
53,1803,970828,970828,1
53,1803,623655,623655,2
53,1803,530014,530014,1
53,1803,553748,553748,1
53,1803,987527,987527,1
53,1803,1041063,1041063,1
53,1803,657022,657022,2
53,1803,789630,789630,1
53,1803,720171,720171,2
53,1803,615828,615828,1
53,1803,817030,817030,1
53,1803,1013905,1013905,1
53,1803,880101,880101,1
53,1803,981438,981438,1
53,1803,1013826,1013826,1
53,1803,594525,594525,1
53,1803,702056,702056,1
53,1803,878842,878842,4
53,1803,742080,742080,2
53,1803,935763,935763,2
53,1803,1033352,1033352,1
53,1803,674639,674639,1
53,1803,673692,673692,4
53,1803,953563,953563,1
53,1803,703729,703729,2
53,1803,966239,966239,1
53,1803,854015,854015,3
53,1803,707618,707618,2
53,1803,1023188,1023188,1
53,1803,755134,755134,1
53,1803,856963,856963,2
53,1803,739253,739253,1
53,1803,864990,864990,1
53,1803,892169,892169,1
53,1803,738345,738345,1
53,1803,1030522,1030522,1
53,1803,746257,746257,2
53,1803,703924,703924,2
53,1803,739347,739347,1
53,1803,587461,587461,1
53,1803,598356,598356,1
53,1803,971903,971903,1
53,1803,1030745,1030745,2
53,1803,806110,806110,1
53,1803,838917,838917,1
53,1803,736828,736828,1
53,1803,554681,554681,1
53,1803,871451,871451,2
53,1803,822732,822732,1
53,1803,558420,558420,2
53,1803,681403,681403,2
53,1803,918094,918094,1
53,1803,756806,756806,1
53,1803,767521,767521,1
53,1803,903278,903278,5
53,1803,832728,832728,1
53,1803,706441,706441,1
53,1803,790081,790081,2
53,1803,918821,918821,3
53,1803,1006489,1006489,1
53,1803,918935,918935,4
53,1803,633635,633635,1
53,1803,1021625,1021625,1
53,1803,541261,541261,3
53,1803,734198,734198,1
53,1803,1024863,1024863,2
53,1803,858562,858562,2
53,1803,693295,693295,1
53,1803,790253,790253,1
53,1803,638740,638740,3
53,1803,1021121,1021121,1
53,1803,599035,599035,2
53,1803,681451,681451,3
53,1803,613078,613078,2
53,1803,648440,648440,2
53,1803,571183,571183,2
53,1803,952363,952363,1
53,1803,1036060,1036060,1
53,1803,706894,706894,2
53,1803,636576,636576,1
53,1803,599992,599992,2
53,1803,709597,709597,1
53,1803,527041,527041,1
53,1803,857971,857971,1
53,1803,1047427,1047427,1
53,1803,746935,746935,1
53,1803,737614,737614,2
53,1803,730102,730102,2
53,1803,1046954,1046954,2
53,1803,921915,921915,2
53,1803,703322,703322,3
53,1803,729885,729885,1
53,1803,690123,690123,4
53,1803,704006,704006,1
53,1803,522774,522774,2
53,1803,942118,942118,2
53,1803,729300,729300,1
53,1803,758232,758232,1
53,1803,831210,831210,1
53,1803,809073,809073,1
53,1803,754899,754899,1
53,1803,635985,635985,1
53,1803,729121,729121,2
53,1803,1002443,1002443,2
53,1803,578066,578066,2
53,1803,765631,765631,1
53,1803,888693,888693,1
53,1803,693524,693524,1
53,1803,1051080,1051080,2
53,1803,607180,607180,4
53,1803,1019906,1019906,1
53,1803,899843,899843,1
53,1803,871563,871563,2
53,1803,612502,612502,1
53,1803,587921,587921,3
53,1803,731583,731583,2
53,1803,864677,864677,2
53,1803,920960,920960,2
53,1803,900081,900081,1
53,1803,708846,708846,1
53,1803,599834,599834,1
53,2004,1238231,1238231,3
53,2004,1200727,1200727,4
53,2004,1173333,1173333,1
53,2004,1370907,1370907,6
53,2004,1247164,1247164,1
53,2004,1210073,1210073,2
53,2004,1368942,1368942,2
53,2004,1245971,1245971,5
53,2004,1367528,1367528,2
53,2004,1276048,1276048,4
53,2004,1245882,1245882,5
53,2004,1067779,1067779,2
53,2004,1238211,1238211,2
53,2004,1179732,1179732,2
53,2004,1096274,1096274,4
53,2004,1393007,1393007,1
53,2004,1374411,1374411,1
53,2004,1356308,1356308,2
53,2004,1181401,1181401,1
53,2004,1361091,1361091,5
53,2004,1205499,1205499,2
53,2004,1084538,1084538,4
53,2004,1157648,1157648,2
53,2004,1097186,1097186,3
53,2004,1375109,1375109,3
53,2004,1289830,1289830,1
53,2004,1162523,1162523,2
53,2004,1242347,1242347,4
53,2004,1268611,1268611,2
53,2004,1369557,1369557,1
53,2004,1293739,1293739,5
53,2004,1359111,1359111,2
53,2004,1163604,1163604,2
53,2004,1096142,1096142,2
53,2004,1094381,1094381,2
53,2004,1061327,1061327,2
53,2004,1280638,1280638,1
53,2004,1170199,1170199,5
53,2004,1169758,1169758,2
53,2004,1270946,1270946,2
53,2004,1169697,1169697,2
53,2004,1286783,1286783,1
53,2004,1284533,1284533,4
53,2004,1088258,1088258,3
53,2004,1374233,1374233,2
53,2004,1355143,1355143,1
53,2004,1096482,1096482,3
53,2004,1285498,1285498,3
53,2004,1373650,1373650,1
53,2004,1096708,1096708,1
53,2004,1166983,1166983,3
53,2004,1204921,1204921,1
53,2004,1364316,1364316,1
53,2004,1226755,1226755,2
53,2004,1133246,1133246,5
53,2004,1390658,1390658,2
53,2004,1391131,1391131,2
53,2004,1346541,1346541,3
53,2004,1258425,1258425,2
53,2004,1306195,1306195,1
53,2004,1411667,1411667,4
53,2004,1114196,1114196,1
53,2004,1264157,1264157,2
53,2004,1215525,1215525,2
53,2004,1216812,1216812,1
53,2004,1305703,1305703,1
53,2004,1305170,1305170,2
53,2004,1109014,1109014,1
53,2004,1343642,1343642,4
53,2004,1385781,1385781,7
53,2004,1325111,1325111,4
53,2004,1184359,1184359,1
53,2004,1108543,1108543,1
53,2004,1151435,1151435,1
53,2004,1059122,1059122,1
53,2004,1071545,1071545,3
53,2004,1336316,1336316,1
53,2004,1317813,1317813,1
53,2004,1112370,1112370,5
53,2004,1409564,1409564,2
53,2004,1119595,1119595,4
53,2004,1343526,1343526,3
53,2004,1229542,1229542,3
53,2004,1253264,1253264,2
53,2004,1409567,1409567,5
53,2004,1113910,1113910,1
53,2004,1230119,1230119,1
53,2004,1230556,1230556,3
53,2004,1306965,1306965,2
53,2004,1113252,1113252,2
53,2004,1382555,1382555,3
53,2004,1253390,1253390,1
53,2004,1194081,1194081,2
53,2004,1306619,1306619,2
53,2004,1134520,1134520,3
53,2004,1342634,1342634,2
53,2004,1324655,1324655,4
53,2004,1307632,1307632,3
53,2004,1223671,1223671,4
53,2004,1148564,1148564,2
53,2004,1075785,1075785,2
53,2004,1388409,1388409,1
53,2004,1303110,1303110,3
53,2004,1349067,1349067,2
53,2004,1310959,1310959,2
53,2004,1326255,1326255,1
53,2004,1265028,1265028,2
53,2004,1326348,1326348,1
53,2004,1183327,1183327,1
53,2004,1052297,1052297,2
53,2004,1326203,1326203,2
53,2004,1402045,1402045,1
53,2004,1221773,1221773,2
53,2004,1126493,1126493,1
53,2004,1128499,1128499,4
53,2004,1150641,1150641,2
53,2004,1126667,1126667,2
53,2004,1328837,1328837,1
53,2004,1255708,1255708,4
53,2004,1116048,1116048,4
53,2004,1071984,1071984,3
53,2004,1330636,1330636,2
53,2004,1312186,1312186,1
53,2004,1231200,1231200,2
53,2004,1341561,1341561,3
53,2004,1115035,1115035,1
53,2004,1212017,1212017,4
53,2004,1380925,1380925,4
53,2004,1220998,1220998,1
53,2004,1148254,1148254,3
53,2004,1313281,1313281,1
53,2004,1149230,1149230,4
53,2004,1304774,1304774,4
53,2004,1312819,1312819,2
53,2004,1330534,1330534,2
53,2004,1348556,1348556,4
53,2004,1107420,1107420,4
53,2004,3850,3850,1
53,2004,27565,27565,1
53,2004,57122,57122,2
53,2004,518143,518143,4
53,2004,275590,275590,1
53,2004,45597,45597,5
53,2004,305022,305022,4
53,2004,202706,202706,7
53,2004,292843,292843,3
53,2004,437994,437994,1
53,2004,275723,275723,4
53,2004,302100,302100,1
53,2004,213363,213363,2
53,2004,476513,476513,2
53,2004,281799,281799,1
53,2004,242615,242615,1
53,2004,44773,44773,5
53,2004,303112,303112,4
53,2004,30188,30188,1
53,2004,242115,242115,2
53,2004,241815,241815,3
53,2004,490888,490888,1
53,2004,28739,28739,2
53,2004,303829,303829,1
53,2004,324820,324820,3
53,2004,303844,303844,2
53,2004,323686,323686,1
53,2004,476888,476888,1
53,2004,191599,191599,2
53,2004,249421,249421,1
53,2004,303964,303964,2
53,2004,174833,174833,1
53,2004,240631,240631,3
53,2004,461683,461683,4
53,2004,436689,436689,4
53,2004,492034,492034,2
53,2004,294486,294486,2
53,2004,75316,75316,2
53,2004,202631,202631,1
53,2004,241506,241506,3
53,2004,505459,505459,2
53,2004,179751,179751,2
53,2004,67470,67470,7
53,2004,505132,505132,1
53,2004,68173,68173,1
53,2004,209237,209237,7
53,2004,483520,483520,6
53,2004,183196,183196,3
53,2004,314048,314048,1
53,2004,230260,230260,2
53,2004,496063,496063,2
53,2004,455048,455048,6
53,2004,443804,443804,3
53,2004,272155,272155,3
53,2004,506999,506999,2
53,2004,315695,315695,1
53,2004,37578,37578,1
53,2004,484090,484090,3
53,2004,312741,312741,1
53,2004,185026,185026,1
53,2004,285471,285471,1
53,2004,267816,267816,2
53,2004,445563,445563,4
53,2004,447539,447539,2
53,2004,61731,61731,5
53,2004,285886,285886,2
53,2004,16839,16839,2
53,2004,227733,227733,1
53,2004,265064,265064,2
53,2004,469114,469114,1
53,2004,15502,15502,1
53,2004,225745,225745,3
53,2004,236326,236326,4
53,2004,65363,65363,3
53,2004,481248,481248,2
53,2004,46371,46371,2
53,2004,256014,256014,3
53,2004,256003,256003,1
53,2004,260505,260505,1
53,2004,220548,220548,1
53,2004,273817,273817,3
53,2004,220316,220316,3
53,2004,219882,219882,1
53,2004,439701,439701,4
53,2004,459101,459101,4
53,2004,439478,439478,1
53,2004,52759,52759,4
53,2004,9259,9259,2
53,2004,233362,233362,5
53,2004,275409,275409,2
53,2004,69715,69715,2
53,2004,456009,456009,1
53,2004,442871,442871,1
53,2004,39222,39222,2
53,2004,456305,456305,2
53,2004,295255,295255,2
53,2004,206175,206175,3
53,2004,235022,235022,2
53,2004,273292,273292,6
53,2004,39712,39712,3
53,2004,47046,47046,7
53,2004,441229,441229,2
53,2004,509707,509707,2
53,2004,207487,207487,4
53,2004,508139,508139,4
53,2004,369094,369094,1
53,2004,123860,123860,4
53,2004,342098,342098,4
53,2004,151503,151503,2
53,2004,146981,146981,2
53,2004,430002,430002,4
53,2004,369797,369797,4
53,2004,355764,355764,3
53,2004,345125,345125,2
53,2004,342884,342884,5
53,2004,151388,151388,4
53,2004,124774,124774,2
53,2004,363865,363865,4
53,2004,81433,81433,1
53,2004,139715,139715,2
53,2004,422024,422024,3
53,2004,425556,425556,2
53,2004,402863,402863,2
53,2004,126045,126045,1
53,2004,135057,135057,2
53,2004,358614,358614,2
53,2004,110531,110531,2
53,2004,337547,337547,2
53,2004,90995,90995,3
53,2004,82781,82781,3
53,2004,428405,428405,2
53,2004,395492,395492,1
53,2004,411101,411101,1
53,2004,384384,384384,2
53,2004,330640,330640,2
53,2004,100926,100926,2
53,2004,155865,155865,2
53,2004,385241,385241,4
53,2004,337300,337300,4
53,2004,120711,120711,5
53,2004,145575,145575,1
53,2004,83714,83714,2
53,2004,146022,146022,1
53,2004,340643,340643,1
53,2004,401349,401349,1
53,2004,361878,361878,1
53,2004,137984,137984,1
53,2004,365887,365887,2
53,2004,80616,80616,2
53,2004,390552,390552,1
53,2004,104500,104500,2
53,2004,378076,378076,1
53,2004,345864,345864,5
53,2004,79527,79527,4
53,2004,172018,172018,4
53,2004,345730,345730,1
53,2004,404609,404609,2
53,2004,103331,103331,3
53,2004,430718,430718,1
53,2004,116325,116325,2
53,2004,349544,349544,1
53,2004,98623,98623,6
53,2004,126710,126710,3
53,2004,388055,388055,2
53,2004,375377,375377,3
53,2004,101831,101831,3
53,2004,137255,137255,1
53,2004,414142,414142,3
53,2004,406224,406224,2
53,2004,137155,137155,4
53,2004,333335,333335,4
53,2004,95474,95474,1
53,2004,980477,980477,7
53,2004,997581,997581,1
53,2004,877302,877302,2
53,2004,967346,967346,4
53,2004,842564,842564,5
53,2004,588388,588388,7
53,2004,1017893,1017893,3
53,2004,754441,754441,5
53,2004,754623,754623,4
53,2004,842244,842244,1
53,2004,945324,945324,2
53,2004,968126,968126,1
53,2004,994508,994508,3
53,2004,604069,604069,1
53,2004,814398,814398,6
53,2004,667801,667801,2
53,2004,880178,880178,5
53,2004,1042867,1042867,3
53,2004,667625,667625,3
53,2004,809799,809799,2
53,2004,944670,944670,2
53,2004,809743,809743,4
53,2004,622812,622812,7
53,2004,945544,945544,1
53,2004,574249,574249,1
53,2004,862513,862513,1
53,2004,921253,921253,1
53,2004,732581,732581,2
53,2004,1019052,1019052,2
53,2004,739102,739102,1
53,2004,578670,578670,2
53,2004,673665,673665,3
53,2004,1048419,1048419,1
53,2004,671372,671372,5
53,2004,738639,738639,5
53,2004,559613,559613,5
53,2004,869072,869072,3
53,2004,952392,952392,1
53,2004,822271,822271,3
53,2004,1023668,1023668,2
53,2004,578467,578467,5
53,2004,526737,526737,2
53,2004,523985,523985,7
53,2004,796952,796952,1
53,2004,951347,951347,3
53,2004,784117,784117,3
53,2004,737030,737030,3
53,2004,577031,577031,2
53,2004,985825,985825,5
53,2004,1051121,1051121,4
53,2004,635428,635428,1
53,2004,921693,921693,1
53,2004,577640,577640,4
53,2004,866642,866642,5
53,2004,949367,949367,2
53,2004,1006415,1006415,2
53,2004,741055,741055,2
53,2004,741031,741031,5
53,2004,821513,821513,1
53,2004,724777,724777,3
53,2004,740756,740756,2
53,2004,621651,621651,1
53,2004,574964,574964,2
53,2004,947217,947217,1
53,2004,616467,616467,1
53,2004,678458,678458,1
53,2004,605581,605581,2
53,2004,767201,767201,2
53,2004,827699,827699,3
53,2004,966768,966768,2
53,2004,871485,871485,1
53,2004,728251,728251,2
53,2004,677033,677033,4
53,2004,621522,621522,1
53,2004,527895,527895,4
53,2004,873203,873203,1
53,2004,839303,839303,3
53,2004,676252,676252,2
53,2004,923099,923099,6
53,2004,739915,739915,2
53,2004,966167,966167,2
53,2004,575687,575687,4
53,2004,872289,872289,4
53,2004,641587,641587,6
53,2004,640618,640618,2
53,2004,626573,626573,2
53,2004,901312,901312,3
53,2004,612603,612603,5
53,2004,663761,663761,1
53,2004,693745,693745,2
53,2004,706115,706115,2
53,2004,989567,989567,1
53,2004,657310,657310,3
53,2004,590682,590682,1
53,2004,939437,939437,2
53,2004,541208,541208,4
53,2004,837119,837119,2
53,2004,906514,906514,2
53,2004,972953,972953,4
53,2004,707394,707394,1
53,2004,978086,978086,4
53,2004,1033580,1033580,6
53,2004,1028933,1028933,2
53,2004,1029645,1029645,1
53,2004,799639,799639,1
53,2004,852652,852652,5
53,2004,1010943,1010943,2
